RefCode,Icon,Title,Text,Color,LinkURL,LinkText,ImageURL,FFR,FoodPref,Culture,Time,HealthRating,Language,Delete
TB_62,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6ad2e7e4b0a066793045ee?viewFile=true,tacobell,saltysavory,"B,A","daysnack,nightsnack,dinner,lunch","1,2,3,4,5",en,
TB_63,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6ad2e7e4b0a066793045f1?viewFile=true,"generic,wendys,subway,burgerking,mcdonalds,KFC,tacobell","saltysavory,vegetablesfresh,sweet",A,"nightsnack,daysnack","1,2,3,4,5",en,
TB_64,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af33ee4b0a06679304bac?viewFile=true,"generic,tacobell,KFC,mcdonalds,subway,wendys,burgerking","vegetablesfresh,saltysavory,sweet",B,"daysnack,nightsnack","1,2,3,4,5",en,
TB_65,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e10ee4b05e4bbcdd15f5?viewFile=true,tacobell,"vegetablesfresh,saltysavory","B,A","daysnack,dinner,lunch,nightsnack","1,2,3,4,5",en,
TB_66,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e10ee4b05e4bbcdd1603?viewFile=true,"KFC,mcdonalds,burgerking,wendys,tacobell,subway,generic","vegetablesfresh,saltysavory","A,B","nightsnack,breakfast,dinner,lunch,daysnack","1,2,3,4,5",en,
TB_67,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af33ee4b0a06679304bb8?viewFile=true,tacobell,"saltysavory,vegetablesfresh","A,B","nightsnack,daysnack","1,2,3,4,5",en,
TB_68,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af33ee4b0a06679304bba?viewFile=true,"generic,wendys,burgerking,tacobell,subway,mcdonalds,KFC","saltysavory,sweet,vegetablesfresh","B,A","nightsnack,daysnack","1,2,3,4,5",en,
TB_69,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74ac6e4b0e49121583a5b?viewFile=true,tacobell,saltysavory,"B,A","nightsnack,daysnack","1,2,3,4,5",en,
TB_70,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74ac6e4b0e49121583a5d?viewFile=true,"burgerking,KFC,mcdonalds,wendys,subway,tacobell,generic","saltysavory,vegetablesfresh,sweet","A,B","daysnack,lunch,nightsnack,dinner,breakfast","1,2,3,4,5",en,
TB_71,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af33fe4b0a06679304bc3?viewFile=true,tacobell,"saltysavory,vegetablesfresh","A,B","daysnack,nightsnack","1,2,3,4,5",en,
TB_72,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af33fe4b0a06679304bc6?viewFile=true,tacobell,"saltysavory,vegetablesfresh","B,A","daysnack,nightsnack,dinner,lunch","1,2,3,4,5",en,
TB_73,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5daf386ee4b006ec9e140ba6?viewFile=true,tacobell,"saltysavory,vegetablesfresh","B,A","lunch,dinner","1,2,3,4,5",en,
TB_74,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5daf386ee4b006ec9e140ba8?viewFile=true,"wendys,tacobell,burgerking,subway,KFC,mcdonalds,generic",saltysavory,"B,A","breakfast,daysnack,lunch,nightsnack,dinner","1,2,3,4,5",en,
TB_75,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af341e4b0a06679304c17?viewFile=true,tacobell,saltysavory,"B,A","nightsnack,daysnack","1,2,3,4,5",en,
TB_76,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af341e4b0a06679304c1b?viewFile=true,"wendys,tacobell",saltysavory,"B,A","nightsnack,daysnack,dinner,lunch","1,2,3,4,5",en,
TB_77,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af341e4b0a06679304c1f?viewFile=true,tacobell,saltysavory,A,"nightsnack,daysnack","1,2,3,4,5",en,
TB_78,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74ac7e4b0e49121583a61?viewFile=true,tacobell,saltysavory,B,"nightsnack,daysnack","1,2,3,4,5",en,
TB_79,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af341e4b0a06679304c26?viewFile=true,"wendys,tacobell",saltysavory,A,"nightsnack,daysnack,lunch,dinner","1,2,3,4,5",en,
TB_80,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af342e4b0a06679304c2a?viewFile=true,"wendys,tacobell",saltysavory,B,"nightsnack,daysnack,dinner,lunch","1,2,3,4,5",en,
TB_81,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74ac7e4b0e49121583a63?viewFile=true,tacobell,saltysavory,"A,B","nightsnack,daysnack","1,2,3,4,5",en,
TB_82,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74ac7e4b0e49121583a65?viewFile=true,"tacobell,subway,burgerking,wendys,generic,mcdonalds",saltysavory,"B,A","nightsnack,lunch,daysnack,dinner","1,2,3,4,5",en,
TB_83,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e110e4b05e4bbcdd1666?viewFile=true,tacobell,"saltysavory,vegetablesfresh","A,B","daysnack,nightsnack","1,2,3,4,5",en,
TB_84,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af342e4b0a06679304c37?viewFile=true,"tacobell,subway","vegetablesfresh,saltysavory",A,"nightsnack,daysnack,breakfast,lunch,dinner","1,2,3,4,5",en,
TB_85,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af343e4b0a06679304c3b?viewFile=true,"subway,tacobell","saltysavory,vegetablesfresh",B,"nightsnack,dinner,daysnack,lunch,breakfast","1,2,3,4,5",en,
TB_86,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af343e4b0a06679304c3e?viewFile=true,tacobell,saltysavory,"A,B","nightsnack,daysnack","1,2,3,4,5",en,
TB_87,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5daf386ee4b006ec9e140baa?viewFile=true,"tacobell,subway,mcdonalds,burgerking,KFC,generic,wendys",saltysavory,"A,B","nightsnack,daysnack","1,2,3,4,5",en,
TB_88,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af343e4b0a06679304c48?viewFile=true,tacobell,"saltysavory,vegetablesfresh","A,B","nightsnack,daysnack","1,2,3,4,5",en,
TB_89,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af343e4b0a06679304c4c?viewFile=true,tacobell,"saltysavory,vegetablesfresh","B,A","nightsnack,daysnack","1,2,3,4,5",en,
TB_90,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af343e4b0a06679304c50?viewFile=true,tacobell,saltysavory,"B,A","daysnack,nightsnack","1,2,3,4,5",en,
TB_91,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af343e4b0a06679304c53?viewFile=true,"generic,mcdonalds,burgerking,wendys,KFC,tacobell",saltysavory,"A,B","breakfast,lunch,dinner,daysnack,nightsnack","1,2,3,4,5",en,
TB_92,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e110e4b05e4bbcdd167a?viewFile=true,tacobell,saltysavory,"B,A","daysnack,nightsnack","1,2,3,4,5",en,
TB_93,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74ac7e4b0e49121583a6c?viewFile=true,tacobell,saltysavory,"A,B","nightsnack,lunch,breakfast,dinner,daysnack","1,2,3,4,5",en,
TB_94,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af344e4b0a06679304c5f?viewFile=true,tacobell,saltysavory,"B,A","dinner,lunch","1,2,3,4,5",en,
TB_95,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af344e4b0a06679304c62?viewFile=true,"generic,wendys,KFC,burgerking,mcdonalds,subway,tacobell","saltysavory,vegetablesfresh","A,B","dinner,breakfast,nightsnack,lunch,daysnack","1,2,3,4,5",en,
TB_96,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74ac8e4b0e49121583a6f?viewFile=true,tacobell,saltysavory,"A,B","dinner,daysnack,lunch,nightsnack","1,2,3,4,5",en,
TB_97,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74ac8e4b0e49121583a71?viewFile=true,"burgerking,mcdonalds,tacobell,subway,wendys","saltysavory,vegetablesfresh","A,B","nightsnack,breakfast,lunch,dinner,daysnack","1,2,3,4,5",en,
TB_98,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af345e4b0a06679304c6b?viewFile=true,tacobell,saltysavory,"B,A","lunch,dinner","1,2,3,4,5",en,
TB_99,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af347e4b0a06679304c6f?viewFile=true,tacobell,saltysavory,"B,A","nightsnack,breakfast,dinner,daysnack,lunch","1,2,3,4,5",en,
TB_100,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af347e4b0a06679304c73?viewFile=true,tacobell,saltysavory,"A,B","daysnack,nightsnack","1,2,3,4,5",en,
TB_101,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af347e4b0a06679304c76?viewFile=true,tacobell,"vegetablesfresh,saltysavory","A,B","daysnack,nightsnack,breakfast,lunch,dinner","1,2,3,4,5",en,
TB_102,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af347e4b0a06679304c7a?viewFile=true,tacobell,saltysavory,"A,B","daysnack,nightsnack,lunch,dinner","1,2,3,4,5",en,
TB_103,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e110e4b05e4bbcdd1685?viewFile=true,"subway,mcdonalds,wendys,burgerking,tacobell,generic","saltysavory,vegetablesfresh","B,A","nightsnack,daysnack,breakfast,dinner,lunch","1,2,3,4,5",en,
TB_104,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af347e4b0a06679304c80?viewFile=true,"subway,tacobell,generic,burgerking,wendys,mcdonalds","sweet,saltysavory,vegetablesfresh",A,"breakfast,nightsnack,lunch,dinner,daysnack","1,2,3,4,5",en,
TB_105,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af347e4b0a06679304c83?viewFile=true,"wendys,burgerking,tacobell,mcdonalds,generic,subway","vegetablesfresh,sweet,saltysavory",B,"breakfast,dinner,lunch,nightsnack,daysnack","1,2,3,4,5",en,
TB_106,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af347e4b0a06679304c86?viewFile=true,"generic,tacobell,burgerking,wendys,mcdonalds,subway","saltysavory,vegetablesfresh,sweet",A,"lunch,breakfast,daysnack,dinner,nightsnack","1,2,3,4,5",en,
TB_107,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6af348e4b0a06679304c89?viewFile=true,"wendys,mcdonalds,generic,subway,tacobell,burgerking","vegetablesfresh,sweet,saltysavory",B,"nightsnack,daysnack,lunch,breakfast,dinner","1,2,3,4,5",en,
KFC_1,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77d9f4e4b05e4bbcdd1261?viewFile=true,KFC,saltysavory,"A,B","dinner,lunch","1,2,3,4,5",en,
KFC_2,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c76e7e7e4b018624a53ceca?viewFile=true,"burgerking,KFC,wendys,generic,mcdonalds",saltysavory,"A,B","nightsnack,dinner,lunch,daysnack","1,2,3,4,5",en,
KFC_3,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c76e7e9e4b018624a53cf0f?viewFile=true,KFC,saltysavory,"B,A","lunch,dinner","1,2,3,4,5",en,
KFC_4,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e10ce4b05e4bbcdd1595?viewFile=true,"mcdonalds,generic,KFC,wendys,burgerking,subway",saltysavory,"B,A","dinner,lunch","1,2,3,4,5",en,
KFC_5,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b1e4b0a06679305778?viewFile=true,KFC,saltysavory,"B,A","lunch,dinner","1,2,3,4,5",en,
KFC_6,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b1e4b0a0667930577a?viewFile=true,"KFC,wendys,burgerking,generic,mcdonalds",saltysavory,"B,A","daysnack,nightsnack","1,2,3,4,5",en,
KFC_7,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5daf386ee4b006ec9e140bac?viewFile=true,KFC,saltysavory,"A,B","lunch,dinner","1,2,3,4,5",en,
KFC_8,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c76e7ebe4b018624a53cf9c?viewFile=true,"subway,KFC,tacobell,mcdonalds,wendys,burgerking,generic",saltysavory,"A,B","dinner,lunch,daysnack,nightsnack","1,2,3,4,5",en,
KFC_9,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e110e4b05e4bbcdd1689?viewFile=true,KFC,saltysavory,"A,B","dinner,lunch","1,2,3,4,5",en,
KFC_10,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5daf386ee4b006ec9e140bae?viewFile=true,KFC,saltysavory,"A,B","dinner,lunch","1,2,3,4,5",en,
KFC_11,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b2e4b0a06679305786?viewFile=true,KFC,saltysavory,"B,A","dinner,lunch","1,2,3,4,5",en,
KFC_12,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b2e4b0a0667930578a?viewFile=true,"burgerking,generic,wendys,mcdonalds,KFC","saltysavory,vegetablesfresh","A,B","lunch,dinner","1,2,3,4,5",en,
KFC_13,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e111e4b05e4bbcdd169b?viewFile=true,KFC,saltysavory,"B,A","dinner,lunch","1,2,3,4,5",en,
KFC_14,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e111e4b05e4bbcdd169d?viewFile=true,"burgerking,generic,tacobell,KFC,wendys,mcdonalds,subway","saltysavory,vegetablesfresh",,"breakfast,dinner,lunch","1,2,3,4,5",en,
KFC_15,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e111e4b05e4bbcdd16a3?viewFile=true,KFC,saltysavory,"A,B","dinner,lunch","1,2,3,4,5",en,
KFC_16,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e111e4b05e4bbcdd16a7?viewFile=true,"subway,tacobell,generic,mcdonalds,wendys,KFC,burgerking","vegetablesfresh,sweet,saltysavory","A,B","breakfast,lunch,dinner","1,2,3,4,5",en,
KFC_17,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b3e4b0a0667930579e?viewFile=true,KFC,saltysavory,"B,A","lunch,dinner","1,2,3,4,5",en,
KFC_18,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b3e4b0a066793057a1?viewFile=true,KFC,saltysavory,"A,B","daysnack,nightsnack,dinner,lunch","1,2,3,4,5",en,
KFC_19,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c76e7e7e4b018624a53ced8?viewFile=true,KFC,saltysavory,"B,A","lunch,dinner","1,2,3,4,5",en,
KFC_20,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c76e7e7e4b018624a53cedb?viewFile=true,KFC,saltysavory,"A,B","lunch,dinner,nightsnack,daysnack","1,2,3,4,5",en,
KFC_21,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a7ee4b0e49121583913?viewFile=true,KFC,saltysavory,"A,B","lunch,dinner","1,2,3,4,5",en,
KFC_22,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b3e4b0a066793057af?viewFile=true,"burgerking,mcdonalds,wendys,KFC,generic",saltysavory,"A,B","nightsnack,daysnack,lunch,dinner,breakfast","1,2,3,4,5",en,
KFC_23,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a7ee4b0e49121583915?viewFile=true,KFC,saltysavory,"A,B","dinner,lunch","1,2,3,4,5",en,
KFC_24,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a7ee4b0e49121583918?viewFile=true,"wendys,burgerking,KFC,mcdonalds",saltysavory,"A,B","lunch,nightsnack,daysnack,dinner","1,2,3,4,5",en,
KFC_25,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b4e4b0a066793057b7?viewFile=true,KFC,saltysavory,"A,B","lunch,dinner","1,2,3,4,5",en,
KFC_26,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b4e4b0a066793057bb?viewFile=true,"tacobell,burgerking,subway,mcdonalds,generic,KFC","sweet,vegetablesfresh,saltysavory","A,B","dinner,lunch,breakfast","1,2,3,4,5",en,
KFC_27,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d94bd8be4b006ec9e0c2a90?viewFile=true,KFC,saltysavory,A,"daysnack,nightsnack,lunch,dinner","1,2,3,4,5",en,
KFC_28,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d94bd8be4b006ec9e0c2a92?viewFile=true,KFC,saltysavory,B,"nightsnack,lunch,daysnack,dinner","1,2,3,4,5",en,
KFC_29,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b4e4b0a066793057c2?viewFile=true,KFC,"vegetablesfresh,saltysavory",A,"nightsnack,daysnack,lunch,dinner","1,2,3,4,5",en,
KFC_30,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b4e4b0a066793057c8?viewFile=true,KFC,"saltysavory,vegetablesfresh",B,"dinner,nightsnack,daysnack,lunch","1,2,3,4,5",en,
KFC_31,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b4e4b0a066793057cb?viewFile=true,KFC,saltysavory,"A,B","dinner,nightsnack,lunch,daysnack","1,2,3,4,5",en,
KFC_32,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c76e7e8e4b018624a53cef9?viewFile=true,"KFC,generic","vegetablesfresh,saltysavory","A,B","daysnack,lunch,nightsnack,dinner,breakfast","1,2,3,4,5",en,
KFC_33,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e10be4b05e4bbcdd156b?viewFile=true,KFC,saltysavory,"B,A","nightsnack,daysnack,lunch,dinner","1,2,3,4,5",en,
KFC_34,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b5e4b0a066793057d6?viewFile=true,"tacobell,generic,mcdonalds,burgerking,KFC,subway,wendys","vegetablesfresh,sweet,saltysavory","B,A","lunch,nightsnack,dinner,daysnack,breakfast","1,2,3,4,5",en,
KFC_35,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e10be4b05e4bbcdd1573?viewFile=true,KFC,saltysavory,"B,A","nightsnack,daysnack,lunch,dinner","1,2,3,4,5",en,
KFC_36,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e10be4b05e4bbcdd1575?viewFile=true,"mcdonalds,subway,tacobell,KFC,generic,burgerking,wendys","saltysavory,vegetablesfresh,sweet","A,B","lunch,dinner,nightsnack,daysnack","1,2,3,4,5",en,
KFC_37,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a7fe4b0e4912158391e?viewFile=true,KFC,saltysavory,"A,B","lunch,nightsnack,daysnack,dinner","1,2,3,4,5",en,
KFC_38,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b5e4b0a066793057e4?viewFile=true,"wendys,burgerking,subway,KFC,generic,tacobell,mcdonalds","saltysavory,sweet,vegetablesfresh","B,A","nightsnack,lunch,dinner,daysnack","1,2,3,4,5",en,
KFC_39,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a7fe4b0e49121583920?viewFile=true,KFC,saltysavory,A,"dinner,daysnack,lunch,nightsnack","1,2,3,4,5",en,
KFC_40,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a7fe4b0e49121583922?viewFile=true,KFC,saltysavory,B,"daysnack,dinner,nightsnack,lunch","1,2,3,4,5",en,
KFC_41,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a7fe4b0e49121583926?viewFile=true,"KFC,burgerking,subway,mcdonalds,tacobell,generic,wendys","saltysavory,sweet,vegetablesfresh",A,"lunch,nightsnack,dinner,daysnack","1,2,3,4,5",en,
KFC_42,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a7fe4b0e49121583928?viewFile=true,"mcdonalds,burgerking,subway,tacobell,wendys,KFC,generic","saltysavory,sweet,vegetablesfresh",B,"lunch,nightsnack,dinner,daysnack","1,2,3,4,5",en,
KFC_43,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a7fe4b0e4912158392d?viewFile=true,KFC,"vegetablesfresh,saltysavory","B,A","daysnack,dinner,nightsnack,lunch","1,2,3,4,5",en,
KFC_44,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a7fe4b0e4912158392f?viewFile=true,"generic,subway,mcdonalds,burgerking,wendys,KFC,tacobell","saltysavory,vegetablesfresh","B,A","breakfast,dinner,lunch,daysnack,nightsnack","1,2,3,4,5",en,
KFC_45,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a7fe4b0e49121583931?viewFile=true,KFC,"saltysavory,vegetablesfresh","A,B","nightsnack,dinner,lunch,daysnack","1,2,3,4,5",en,
KFC_46,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a80e4b0e49121583934?viewFile=true,"mcdonalds,generic,tacobell,wendys,subway,burgerking,KFC","vegetablesfresh,saltysavory",A,"dinner,nightsnack,lunch,daysnack","1,2,3,4,5",en,
KFC_47,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a80e4b0e49121583937?viewFile=true,"KFC,generic","saltysavory,vegetablesfresh",B,"daysnack,lunch,dinner,nightsnack","1,2,3,4,5",en,
KFC_48,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a80e4b0e4912158393b?viewFile=true,KFC,"vegetablesfresh,saltysavory","B,A","lunch,dinner,daysnack,nightsnack","1,2,3,4,5",en,
KFC_49,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a80e4b0e4912158393f?viewFile=true,"burgerking,generic,wendys,tacobell,subway,mcdonalds,KFC","saltysavory,vegetablesfresh","B,A","dinner,breakfast,nightsnack,lunch,daysnack","1,2,3,4,5",en,
KFC_50,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b7e4b0a06679305809?viewFile=true,KFC,saltysavory,"A,B","daysnack,dinner,nightsnack,lunch","1,2,3,4,5",en,
KFC_51,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e10de4b05e4bbcdd15c6?viewFile=true,"subway,burgerking,generic,wendys,tacobell,mcdonalds,KFC","saltysavory,vegetablesfresh,sweet","B,A","nightsnack,breakfast,lunch,daysnack,dinner","1,2,3,4,5",en,
KFC_52,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b7e4b0a0667930580f?viewFile=true,KFC,saltysavory,"A,B","dinner,lunch,daysnack,nightsnack","1,2,3,4,5",en,
KFC_53,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c76e7eae4b018624a53cf66?viewFile=true,"tacobell,KFC,generic,burgerking,wendys,mcdonalds,subway","saltysavory,vegetablesfresh,sweet","A,B","breakfast,lunch,nightsnack,daysnack,dinner","1,2,3,4,5",en,
KFC_54,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b8e4b0a06679305817?viewFile=true,KFC,saltysavory,"A,B","lunch,daysnack,nightsnack,dinner","1,2,3,4,5",en,
KFC_55,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b8e4b0a0667930581a?viewFile=true,"wendys,KFC,tacobell,mcdonalds,subway,generic,burgerking","saltysavory,sweet,vegetablesfresh","B,A","daysnack,nightsnack,breakfast,lunch,dinner","1,2,3,4,5",en,
KFC_56,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b8e4b0a0667930581d?viewFile=true,KFC,saltysavory,"A,B","nightsnack,dinner,lunch,daysnack","1,2,3,4,5",en,
KFC_57,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a80e4b0e49121583943?viewFile=true,KFC,saltysavory,"B,A","daysnack,lunch,dinner,nightsnack","1,2,3,4,5",en,
KFC_58,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c76e7eae4b018624a53cf6d?viewFile=true,KFC,saltysavory,"A,B","lunch,daysnack,dinner,nightsnack","1,2,3,4,5",en,
KFC_59,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b8e4b0a06679305827?viewFile=true,"generic,subway,KFC,mcdonalds,tacobell,wendys,burgerking","vegetablesfresh,saltysavory","A,B","lunch,nightsnack,dinner,breakfast,daysnack","1,2,3,4,5",en,
KFC_60,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d94bd8be4b006ec9e0c2a94?viewFile=true,KFC,saltysavory,"B,A","daysnack,dinner,lunch,nightsnack","1,2,3,4,5",en,
KFC_61,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e10fe4b05e4bbcdd163e?viewFile=true,"KFC,subway,mcdonalds,generic,wendys,burgerking,tacobell",saltysavory,"B,A","nightsnack,lunch,dinner,breakfast,daysnack","1,2,3,4,5",en,
KFC_62,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b9e4b0a06679305831?viewFile=true,KFC,"vegetablesfresh,saltysavory","B,A","dinner,nightsnack,daysnack,lunch","1,2,3,4,5",en,
KFC_63,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b9e4b0a06679305835?viewFile=true,"burgerking,subway,mcdonalds,KFC,wendys,tacobell,generic","saltysavory,vegetablesfresh,sweet","B,A","nightsnack,breakfast,daysnack,lunch,dinner","1,2,3,4,5",en,
KFC_64,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a80e4b0e4912158394a?viewFile=true,"wendys,KFC","vegetablesfresh,saltysavory","A,B","dinner,daysnack,nightsnack,lunch","1,2,3,4,5",en,
KFC_65,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a80e4b0e4912158394c?viewFile=true,"generic,burgerking,mcdonalds,wendys,KFC","saltysavory,sweet,vegetablesfresh","A,B","daysnack,dinner,nightsnack,breakfast,lunch","1,2,3,4,5",en,
KFC_66,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b9e4b0a0667930583d?viewFile=true,KFC,"saltysavory,vegetablesfresh","B,A","daysnack,dinner,nightsnack,lunch","1,2,3,4,5",en,
KFC_67,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b9e4b0a06679305840?viewFile=true,"wendys,tacobell,generic,subway,mcdonalds,burgerking,KFC","vegetablesfresh,saltysavory,sweet","A,B","dinner,daysnack,lunch,breakfast,nightsnack","1,2,3,4,5",en,
